driverId,eventTime,eventType
22,12:21.9,Normal
28,12:23.7,Normal
12,12:22.2,Normal
21,12:23.9,Normal
18,12:22.7,Normal
23,12:23.0,Normal
16,12:23.1,Normal
26,12:23.2,Normal
27,12:24.0,Normal
22,12:23.9,Normal
15,12:23.9,Normal
26,57:53.9,Normal
21,57:54.1,Normal
25,57:54.2,Normal
12,57:54.7,Normal
28,57:54.8,Normal
25,57:53.4,Normal
20,57:55.3,Normal
27,57:55.5,Normal
18,57:55.9,Normal
15,57:56.1,Normal
24,57:56.4,Normal
30,57:56.8,Normal
12,57:53.9,Normal
16,57:54.2,Normal
11,57:54.5,Normal
23,57:55.0,Normal
31,57:55.1,Normal
19,57:55.5,Normal
32,57:57.0,Normal
21,57:55.9,Normal
20,57:56.1,Normal
26,57:56.5,Normal
16,57:56.8,Normal
10,57:57.0,Normal
17,57:57.3,Normal
22,57:57.4,Normal
18,57:57.6,Normal
31,57:57.8,Normal
20,57:57.8,Normal
29,57:58.2,Normal
19,57:58.1,Normal
27,57:58.2,Normal
21,57:58.7,Normal
13,57:58.7,Normal
19,57:59.0,Normal
27,57:59.0,Normal
11,57:59.0,Normal
15,57:59.5,Normal
14,57:59.7,Normal
30,57:59.2,Normal
12,57:59.6,Normal
17,58:00.0,Normal
19,57:59.9,Normal
20,58:00.5,Normal
18,58:00.2,Normal
23,58:00.3,Normal
19,58:00.8,Normal
21,58:00.6,Normal
18,58:00.9,Normal
23,58:01.0,Normal
14,58:01.4,Normal
32,58:01.4,Normal
18,58:01.7,Normal
28,58:01.6,Normal
23,58:01.9,Normal
25,58:02.3,Normal
28,58:02.4,Normal
16,58:02.9,Normal
27,58:01.8,Normal
31,58:02.2,Normal
32,58:03.1,Normal
22,58:02.6,Normal
24,58:03.4,Normal
18,58:02.6,Normal
23,58:03.6,Normal
17,58:04.2,Normal
30,58:04.2,Normal
14,58:03.2,Normal
28,58:03.3,Normal
25,58:04.7,Normal
25,58:03.9,Normal
32,58:03.9,Normal
20,58:04.2,Normal
29,58:04.6,Normal
10,58:04.8,Normal
12,58:04.9,Normal
22,58:05.3,Normal
28,58:05.1,Normal
31,58:05.6,Normal
20,58:06.0,Normal
26,58:06.2,Normal
10,58:05.6,Normal
30,58:06.0,Normal
31,58:06.5,Normal
21,58:06.7,Normal
25,58:06.3,Normal
10,58:06.6,Normal
12,58:06.7,Normal
25,58:07.1,Normal
26,58:07.1,Normal
21,58:07.5,Normal
31,58:07.3,Normal
11,58:07.7,Normal
22,58:07.8,Normal
32,58:08.3,Normal
21,58:08.4,Normal
30,58:07.7,Normal
15,58:08.1,Normal
31,58:08.2,Normal
20,58:08.4,Normal
27,58:08.8,Normal
16,58:09.0,Normal
31,58:09.1,Normal
12,58:09.2,Normal
11,58:09.6,Normal
31,58:09.8,Normal
12,58:09.9,Normal
19,58:09.6,Normal
14,58:09.8,Normal
30,58:10.3,Normal
10,58:09.9,Normal
28,58:10.3,Normal
26,58:10.6,Normal
15,58:10.8,Normal
14,58:10.7,Normal
32,58:10.9,Normal
11,58:11.3,Normal
29,58:11.4,Normal
17,58:11.7,Normal
16,58:11.8,Normal
12,58:11.5,Normal
32,58:11.8,Normal
25,58:12.4,Normal
29,58:12.3,Normal
12,58:12.4,Normal
22,58:12.9,Normal
28,58:12.9,Normal
31,58:12.6,Normal
27,58:13.3,Normal
16,58:13.7,Normal
31,58:14.1,Normal
17,58:14.2,Normal
13,58:12.8,Normal
11,58:14.6,Normal
12,58:13.2,Normal
25,58:13.3,Normal
24,58:15.0,Normal
18,58:13.7,Normal
16,58:15.3,Normal
19,58:14.0,Normal
23,58:15.7,Normal
32,58:14.3,Normal
10,58:14.6,Normal
26,58:15.8,Normal
28,58:14.9,Normal
15,58:15.1,Normal
20,58:16.2,Normal
19,58:15.6,Normal
29,58:15.9,Normal
11,58:16.5,Normal
24,58:16.6,Normal
27,58:16.8,Normal
30,58:16.6,Normal
15,58:17.0,Normal
24,58:17.4,Normal
14,58:16.8,Normal
32,58:17.0,Normal
28,58:17.6,Normal
32,58:17.9,Normal
21,58:18.0,Normal
25,58:17.8,Normal
16,58:18.1,Normal
31,58:18.3,Normal
11,58:18.4,Normal
25,58:18.6,Normal
29,58:18.5,Normal
13,58:19.0,Normal
20,58:19.0,Normal
14,58:19.3,Normal
27,58:19.4,Normal
29,58:19.3,Normal
24,58:20.1,Normal
21,58:19.8,Normal
22,58:20.1,Normal
29,58:20.1,Normal
27,58:20.1,Normal
22,58:31.6,Normal
12,58:31.6,Normal
28,58:31.9,Normal
14,58:32.3,Normal
32,58:32.3,Normal
31,58:32.6,Normal
19,58:32.5,Normal
30,58:32.6,Normal
18,58:33.2,Normal
25,58:32.9,Normal
32,58:33.3,Normal
19,58:33.4,Normal
26,58:33.5,Normal
30,58:33.6,Normal
25,58:33.8,Normal
24,58:34.1,Normal
16,58:33.7,Normal
30,58:34.5,Normal
14,58:34.9,Normal
12,58:34.1,Normal
16,58:34.4,Normal
10,58:34.8,Normal
18,58:35.0,Normal
32,58:35.2,Normal
20,58:42.8,Normal
25,58:42.7,Normal
18,58:43.0,Normal
21,58:43.2,Normal
11,58:43.4,Normal
32,58:43.6,Normal
30,58:43.8,Normal
24,58:43.6,Normal
15,58:43.6,Normal
13,58:44.0,Normal
22,58:44.2,Normal
20,58:44.5,Normal
25,58:44.4,Normal
32,58:44.5,Normal
26,58:44.8,Normal
25,58:45.2,Normal
21,58:44.8,Normal
15,58:45.5,Normal
20,58:45.3,Normal
14,58:45.4,Normal
17,58:46.0,Normal
28,58:46.0,Normal
13,58:45.6,Normal
11,58:46.2,Normal
20,58:46.3,Normal
18,58:46.4,Normal
31,58:54.3,Normal
27,58:54.3,Normal
19,58:54.6,Normal
11,58:54.8,Normal
15,58:54.9,Normal
25,58:55.1,Normal
12,58:55.2,Normal
24,58:55.2,Normal
21,58:55.6,Normal
10,58:55.6,Normal
12,58:56.1,Normal
25,58:56.1,Normal
30,58:56.0,Normal
18,58:56.1,Normal
15,58:56.8,Normal
11,58:56.4,Normal
30,58:56.8,Normal
17,58:57.2,Normal
31,58:57.7,Normal
12,58:57.8,Normal
18,58:56.9,Normal
21,58:57.2,Normal
28,58:57.4,Normal
13,58:57.8,Normal
14,59:05.6,Normal
26,59:06.0,Normal
28,59:06.1,Normal
16,59:06.3,Normal
15,59:06.1,Normal
13,59:06.8,Normal
14,59:06.4,Normal
12,59:06.9,Normal
25,59:07.1,Normal
17,59:07.0,Normal
32,59:07.3,Normal
31,59:07.5,Normal
15,59:07.8,Normal
26,59:07.7,Normal
17,59:08.0,Normal
16,59:08.1,Normal
30,59:08.3,Normal
27,59:08.2,Normal
28,59:08.8,Normal
15,59:08.7,Normal
24,59:09.0,Normal
22,59:09.1,Normal
16,59:09.0,Normal
13,59:09.5,Normal
30,59:09.3,Normal
11,59:09.5,Normal
25,59:09.8,Normal
29,59:09.7,Normal
19,59:10.2,Normal
26,59:10.4,Normal
30,59:10.3,Normal
31,59:10.4,Normal
24,59:10.8,Normal
20,59:11.0,Normal
32,59:10.8,Normal
19,59:11.0,Normal
26,59:11.2,Normal
10,59:11.3,Normal
25,59:11.5,Normal
27,59:11.5,Normal
21,59:12.0,Normal
25,59:12.3,Normal
19,59:12.0,Normal
20,59:12.7,Normal
17,59:12.1,Normal
13,59:12.8,Normal
16,59:12.5,Normal
17,59:13.0,Normal
12,59:12.9,Normal
26,59:13.0,Normal
31,59:18.1,Normal
21,59:18.1,Normal
13,59:18.3,Normal
27,59:18.4,Normal
32,59:18.5,Normal
18,59:18.8,Normal
28,59:19.1,Normal
11,59:18.9,Normal
17,59:19.2,Normal
24,59:19.5,Normal
15,59:19.9,Normal
31,59:19.1,Normal
16,59:19.4,Normal
13,59:20.2,Normal
31,59:19.9,Normal
21,59:20.4,Normal
25,59:20.2,Normal
16,59:20.4,Normal
31,59:20.9,Normal
28,59:20.8,Normal
16,59:21.2,Normal
32,59:21.2,Normal
19,59:21.4,Normal
22,59:21.3,Normal
11,59:21.6,Normal
13,59:25.7,Normal
28,59:25.7,Normal
10,59:25.8,Normal
12,59:26.0,Normal
15,59:26.2,Normal
22,59:26.4,Normal
28,59:26.7,Normal
15,59:27.2,Normal
23,59:27.4,Normal
13,59:27.6,Normal
25,59:27.9,Normal
26,59:26.5,Normal
24,59:28.3,Normal
28,59:28.5,Normal
32,59:29.0,Normal
12,59:26.8,Normal
29,59:27.2,Normal
26,59:27.4,Normal
12,59:27.6,Normal
32,59:28.1,Normal
14,59:28.3,Normal
12,59:28.5,Normal
29,59:29.0,Normal
23,59:29.2,Normal
19,59:29.2,Normal
18,38:50.7,Normal
12,38:51.1,Normal
16,38:50.9,Normal
15,38:51.2,Normal
24,38:51.4,Normal
19,38:51.4,Normal
22,38:51.9,Normal
22,38:52.7,Normal
28,38:51.9,Normal
28,38:52.6,Normal
25,38:53.9,Normal
20,57:48.0,Normal
26,57:48.0,Normal
24,57:48.0,Normal
18,57:48.1,Normal
25,57:48.2,Normal
32,57:48.2,Normal
20,57:49.0,Normal
27,57:49.0,Normal
22,57:49.7,Normal
24,57:48.8,Normal
31,57:49.0,Normal
30,57:49.0,Normal
28,57:49.7,Normal
16,57:49.8,Normal
21,57:49.8,Normal
14,57:49.8,Normal
12,57:50.4,Normal
27,57:50.0,Normal
17,57:50.5,Normal
23,57:50.6,Normal
10,57:50.8,Normal
18,57:50.6,Normal
25,57:50.8,Normal
19,57:51.0,Normal
21,57:51.5,Normal
26,57:51.3,Normal
13,57:51.6,Normal
10,57:51.8,Normal
14,57:52.3,Normal
25,57:51.7,Normal
13,57:52.5,Normal
17,57:52.2,Normal
31,57:52.6,Normal
23,57:52.4,Normal
26,57:53.0,Normal
19,57:52.7,Normal
23,57:53.3,Normal
14,57:53.3,Normal
30,57:53.3,Normal
30,58:20.2,Normal
11,58:20.2,Normal
32,58:20.5,Normal
20,58:20.7,Normal
14,58:21.0,Normal
32,58:21.3,Normal
31,58:21.8,Normal
31,58:20.9,Normal
11,58:21.9,Normal
28,58:22.2,Normal
10,58:22.6,Normal
24,58:21.1,Normal
13,58:22.7,Normal
22,58:21.7,Normal
16,58:23.3,Normal
19,58:22.0,Normal
13,58:22.0,Normal
12,58:23.6,Normal
23,58:22.6,Normal
22,58:22.7,Normal
21,58:23.2,Normal
10,58:23.4,Normal
13,58:23.6,Normal
32,58:24.0,Normal
22,58:23.7,Normal
20,58:24.1,Normal
23,58:24.4,Normal
31,58:24.5,Normal
13,58:24.6,Normal
19,58:24.6,Normal
21,58:25.0,Normal
16,58:25.0,Normal
10,58:25.2,Normal
30,58:25.5,Normal
20,58:26.0,Normal
12,58:25.3,Normal
24,58:26.1,Normal
11,58:25.5,Normal
11,58:26.4,Normal
26,58:26.0,Normal
26,58:26.8,Normal
13,58:27.1,Normal
30,58:26.4,Normal
22,58:26.5,Normal
29,58:26.8,Normal
21,58:27.5,Normal
12,58:27.1,Normal
19,58:27.4,Normal
23,58:27.7,Normal
20,58:27.8,Normal
14,58:28.0,Normal
18,58:27.8,Normal
21,58:28.3,Normal
26,58:28.5,Normal
24,58:28.6,Normal
15,58:28.7,Normal
13,58:28.9,Normal
14,58:28.8,Normal
19,58:29.1,Normal
25,58:29.2,Normal
29,58:29.6,Normal
18,58:29.5,Normal
11,58:29.8,Normal
16,58:30.1,Normal
26,58:30.3,Normal
19,58:29.9,Normal
17,58:30.0,Normal
30,58:30.8,Normal
25,58:31.1,Normal
29,58:31.2,Normal
10,58:30.5,Normal
21,58:31.0,Normal
23,58:31.1,Normal
30,58:35.3,Normal
17,58:35.4,Normal
19,58:35.8,Normal
14,58:35.7,Normal
31,58:36.0,Normal
15,58:35.9,Normal
17,58:36.3,Normal
25,58:36.4,Normal
15,58:36.7,Normal
12,58:36.5,Normal
16,58:37.0,Normal
32,58:36.9,Normal
25,58:37.4,Normal
19,58:37.5,Normal
13,58:37.0,Normal
14,58:37.4,Normal
26,58:38.1,Normal
20,58:37.8,Normal
17,58:38.1,Normal
14,58:38.2,Normal
19,58:38.3,Normal
15,58:38.4,Normal
18,58:38.4,Normal
30,58:38.7,Normal
21,58:38.8,Normal
22,58:39.0,Normal
23,58:39.3,Normal
14,58:39.1,Normal
26,58:39.7,Normal
29,58:39.5,Normal
14,58:39.9,Normal
18,58:40.2,Normal
16,58:40.5,Normal
31,58:40.6,Normal
15,58:40.2,Normal
29,58:40.4,Normal
18,58:41.1,Normal
22,58:40.7,Normal
20,58:41.0,Normal
29,58:41.2,Normal
13,58:41.3,Normal
31,58:41.5,Normal
15,58:41.8,Normal
20,58:41.9,Normal
14,58:41.8,Normal
27,58:42.4,Normal
32,58:42.1,Normal
31,58:42.4,Normal
24,58:42.6,Normal
30,58:46.7,Normal
29,58:47.0,Normal
26,58:47.3,Normal
19,58:47.4,Normal
22,58:46.8,Normal
23,58:47.1,Normal
28,58:48.0,Normal
31,58:48.1,Normal
18,58:47.4,Normal
17,58:47.7,Normal
19,58:48.3,Normal
25,58:48.9,Normal
26,58:49.1,Normal
25,58:48.0,Normal
21,58:49.4,Normal
32,58:48.2,Normal
27,58:48.3,Normal
13,58:49.9,Normal
27,58:50.0,Normal
14,58:48.7,Normal
18,58:49.2,Normal
30,58:49.4,Normal
28,58:49.9,Normal
26,58:50.0,Normal
17,58:50.4,Normal
31,58:50.7,Normal
21,58:50.3,Normal
25,58:50.7,Normal
18,58:51.0,Normal
26,58:50.9,Normal
14,58:51.4,Normal
16,58:51.6,Normal
23,58:51.4,Normal
13,58:51.7,Normal
28,58:51.7,Normal
18,58:51.9,Normal
17,58:52.1,Normal
16,58:52.3,Normal
12,58:52.4,Normal
25,58:52.5,Normal
28,58:52.7,Normal
10,58:53.0,Normal
21,58:53.0,Normal
20,58:53.2,Normal
15,58:53.4,Normal
18,58:53.7,Normal
25,58:53.4,Normal
11,58:53.8,Normal
29,58:53.9,Normal
11,58:58.1,Normal
21,58:58.1,Normal
24,58:58.2,Normal
32,58:58.6,Normal
18,58:58.7,Normal
20,58:58.6,Normal
30,58:58.7,Normal
24,58:59.0,Normal
22,58:59.3,Normal
15,58:59.3,Normal
16,58:59.5,Normal
12,58:59.6,Normal
10,58:59.9,Normal
19,58:59.9,Normal
26,58:59.9,Normal
18,59:00.4,Normal
21,59:00.7,Normal
28,59:00.9,Normal
30,59:01.3,Normal
10,59:01.5,Normal
16,59:00.3,Normal
14,59:00.5,Normal
17,59:01.0,Normal
14,59:01.4,Normal
26,59:01.6,Normal
24,59:01.7,Normal
28,59:01.6,Normal
30,59:02.2,Normal
27,59:02.3,Normal
31,59:02.1,Normal
20,59:02.9,Normal
16,59:03.0,Normal
13,59:02.3,Normal
19,59:03.2,Normal
29,59:03.5,Normal
22,59:02.8,Normal
30,59:03.1,Normal
19,59:04.0,Normal
21,59:03.4,Normal
24,59:04.4,Normal
15,59:04.5,Normal
18,59:04.8,Normal
15,59:03.6,Normal
10,59:05.1,Normal
18,59:04.0,Normal
12,59:04.1,Normal
16,59:04.6,Normal
19,59:05.0,Normal
15,59:05.3,Normal
32,59:13.4,Normal
24,59:13.4,Normal
22,59:13.7,Normal
19,59:13.7,Normal
25,59:14.1,Normal
11,59:13.9,Normal
27,59:14.1,Normal
10,59:15.0,Normal
22,59:15.4,Normal
26,59:15.7,Normal
13,59:14.7,Normal
12,59:16.3,Normal
25,59:14.9,Normal
14,59:15.5,Normal
31,59:16.5,Normal
17,59:15.7,Normal
10,59:16.9,Normal
18,59:16.3,Normal
29,59:16.5,Normal
21,59:17.2,Normal
24,59:16.8,Normal
22,59:17.1,Normal
15,59:17.5,Normal
27,59:17.6,Normal
29,59:17.3,Normal
24,59:17.7,Normal
14,59:17.9,Normal
17,59:21.9,Normal
21,59:22.1,Normal
19,59:22.3,Normal
14,59:22.3,Normal
10,59:22.3,Normal
20,59:22.6,Normal
22,59:23.0,Normal
12,59:23.4,Normal
15,59:22.6,Normal
14,59:23.0,Normal
29,59:23.7,Normal
14,59:24.0,Normal
10,59:24.2,Normal
22,59:24.7,Normal
23,59:23.3,Normal
16,59:23.8,Normal
13,59:24.8,Normal
20,59:25.2,Normal
19,59:24.0,Normal
27,59:24.4,Normal
19,59:24.7,Normal
28,59:24.9,Normal
12,59:25.1,Normal
26,59:25.6,Normal
16,59:25.6,Normal
25,59:29.5,Normal
15,59:30.0,Normal
29,59:29.7,Normal
27,59:29.9,Normal
19,59:30.1,Normal
29,59:30.5,Normal
20,59:30.3,Normal
26,59:30.7,Normal
31,59:30.8,Normal
32,59:30.8,Normal
19,59:31.1,Normal
21,59:31.1,Normal
31,59:31.5,Normal
15,59:31.6,Normal
21,59:31.9,Normal
30,59:32.3,Normal
13,59:31.6,Normal
19,59:31.9,Normal
16,59:32.0,Normal
31,59:32.3,Normal
19,59:32.7,Normal
15,59:32.6,Normal
25,59:33.2,Normal
12,59:32.9,Normal
27,59:44.8,Normal
18,08:49.1,Normal
16,59:44.8,Normal
17,08:49.2,Normal
25,08:49.3,Normal
16,08:49.9,Normal
12,08:49.1,Normal
32,08:49.2,Normal
29,08:49.2,Normal
28,08:49.3,Normal
30,08:50.0,Normal
31,08:50.2,Normal
25,08:50.1,Normal
10,08:50.8,Normal
26,08:50.3,Normal
16,08:50.7,Normal
12,08:51.0,Normal
26,08:51.1,Normal
21,08:51.0,Normal
27,08:51.1,Normal
16,08:51.6,Normal
26,08:51.9,Normal
31,08:51.9,Normal
25,08:51.8,Normal
17,08:51.9,Normal
28,08:52.1,Normal
10,08:52.5,Normal
30,08:52.6,Normal
12,08:52.7,Normal
19,08:53.2,Normal
18,08:53.5,Normal
26,08:53.6,Normal
28,08:54.0,Normal
24,08:52.8,Normal
31,08:52.8,Normal
18,08:54.4,Normal
31,08:54.4,Normal
25,08:53.5,Normal
27,08:53.6,Normal
21,08:53.7,Normal
13,08:55.0,Normal
29,08:54.3,Normal
20,08:55.2,Normal
24,08:55.3,Normal
28,08:55.6,Normal
11,08:54.5,Normal
14,08:55.1,Normal
25,08:55.2,Normal
26,08:55.3,Normal
19,08:55.9,Normal
22,08:59.7,Normal
27,09:00.0,Normal
32,09:00.3,Normal
11,09:00.4,Normal
30,09:00.3,Normal
28,09:00.7,Normal
19,09:00.4,Normal
29,09:00.5,Normal
30,09:01.2,Normal
22,09:01.3,Normal
19,09:01.2,Normal
10,09:01.8,Normal
32,09:01.3,Normal
28,09:01.6,Normal
11,09:02.1,Normal
14,09:02.1,Normal
13,09:02.6,Normal
25,09:02.9,Normal
20,09:02.1,Normal
22,09:02.2,Normal
21,09:02.6,Normal
31,09:02.8,Normal
26,09:03.1,Normal
28,09:03.5,Normal
17,09:03.2,Normal
13,09:03.5,Normal
25,09:03.8,Normal
16,09:03.8,Normal
26,09:04.0,Normal
17,09:04.1,Normal
21,09:04.5,Normal
20,09:04.6,Normal
18,09:04.7,Normal
24,09:04.9,Normal
16,09:04.8,Normal
17,09:04.9,Normal
19,09:05.4,Normal
31,09:05.4,Normal
16,09:05.7,Normal
23,09:05.6,Normal
10,09:06.1,Normal
12,09:06.0,Normal
22,09:06.4,Normal
30,09:06.6,Normal
32,09:06.8,Normal
20,09:06.4,Normal
25,09:07.3,Normal
16,09:06.5,Normal
15,09:06.9,Normal
11,09:07.3,Normal
13,09:11.4,Normal
17,09:11.3,Normal
20,09:11.6,Normal
22,09:12.0,Normal
31,09:12.4,Normal
20,09:12.4,Normal
25,09:11.6,Normal
10,09:13.0,Normal
23,09:12.0,Normal
28,09:12.2,Normal
26,09:12.6,Normal
15,09:12.9,Normal
17,09:13.0,Normal
29,09:13.3,Normal
26,09:13.4,Normal
11,09:13.6,Normal
14,09:13.7,Normal
28,09:13.9,Normal
10,09:14.0,Normal
27,09:14.1,Normal
22,09:14.5,Normal
15,09:14.9,Normal
23,09:14.5,Normal
30,09:14.8,Normal
18,09:15.1,Normal
27,09:15.1,Normal
25,09:15.2,Normal
23,09:15.4,Normal
13,09:15.7,Normal
19,09:15.7,Normal
10,09:15.9,Normal
32,09:16.0,Normal
26,09:16.0,Normal
20,09:16.1,Normal
12,09:16.6,Normal
13,09:16.6,Normal
21,09:16.8,Normal
29,09:16.7,Normal
14,09:17.3,Normal
17,09:17.3,Normal
31,09:17.5,Normal
12,09:17.6,Normal
24,09:17.7,Normal
31,09:18.4,Normal
12,09:18.5,Normal
20,09:18.7,Normal
25,09:17.7,Normal
26,09:17.9,Normal
10,09:18.5,Normal
13,09:18.5,Normal
28,09:18.8,Normal
17,09:22.8,Normal
21,09:23.2,Normal
32,09:23.5,Normal
10,09:23.0,Normal
19,09:23.8,Normal
16,09:23.4,Normal
20,09:23.8,Normal
24,09:23.9,Normal
22,09:24.3,Normal
29,09:24.0,Normal
16,09:24.3,Normal
23,09:24.7,Normal
30,09:24.8,Normal
21,09:25.0,Normal
16,09:25.3,Normal
28,09:25.1,Normal
19,09:25.6,Normal
21,09:25.8,Normal
24,09:25.5,Normal
18,09:25.6,Normal
32,09:26.2,Normal
19,09:26.4,Normal
11,09:25.8,Normal
15,09:26.3,Normal
26,09:26.5,Normal
11,09:26.7,Normal
29,09:26.6,Normal
17,09:27.2,Normal
13,09:27.5,Normal
28,09:27.6,Normal
31,09:28.0,Normal
14,09:27.2,Normal
25,09:27.2,Normal
12,09:28.5,Normal
26,09:28.9,Normal
14,09:28.0,Normal
19,09:29.0,Normal
13,09:29.2,Normal
26,09:28.1,Normal
25,09:28.2,Normal
14,09:29.5,Normal
21,09:28.6,Normal
15,09:28.9,Normal
16,09:29.9,Normal
29,09:30.0,Normal
29,09:29.2,Normal
28,09:29.4,Normal
22,09:29.9,Normal
12,09:30.1,Normal
10,09:30.5,Normal
31,09:30.5,Normal
23,09:30.7,Normal
15,09:30.7,Normal
29,09:30.9,Normal
17,09:31.2,Normal
21,09:31.2,Normal
26,09:31.6,Normal
12,09:31.9,Normal
19,09:31.5,Normal
23,09:31.7,Normal
15,09:32.3,Normal
26,09:32.5,Normal
28,09:31.9,Normal
22,09:32.4,Normal
20,09:32.7,Normal
17,09:32.9,Normal
13,09:32.8,Normal
31,09:33.2,Normal
26,09:33.4,Normal
17,09:33.6,Normal
21,09:33.7,Normal
12,09:33.8,Normal
31,09:34.2,Normal
22,09:34.2,Normal
16,09:34.2,Normal
23,09:34.3,Normal
24,09:34.7,Normal
25,09:35.1,Normal
21,09:35.4,Normal
12,09:34.5,Normal
11,09:34.8,Normal
15,09:35.7,Normal
25,09:36.0,Normal
27,09:35.0,Normal
29,09:35.4,Normal
23,09:35.9,Normal
27,09:35.9,Normal
11,09:36.5,Normal
29,09:36.3,Normal
30,09:36.6,Normal
27,09:36.9,Normal
10,09:36.8,Normal
32,09:36.9,Normal
13,09:37.4,Normal
23,09:37.6,Normal
25,09:37.7,Normal
11,09:37.4,Normal
22,09:37.7,Normal
29,09:37.9,Normal
22,09:49.7,Normal
17,09:49.9,Normal
18,09:49.7,Normal
10,09:50.0,Normal
20,09:50.5,Normal
13,09:50.2,Normal
15,09:50.6,Normal
29,09:50.8,Normal
12,09:50.7,Normal
16,09:51.0,Normal
30,09:51.4,Normal
27,09:51.5,Normal
24,09:51.4,Normal
25,09:51.5,Normal
26,09:51.8,Normal
13,09:51.9,Normal
24,09:52.4,Normal
19,09:51.7,Normal
30,09:52.2,Normal
17,09:52.5,Normal
32,09:52.6,Normal
13,09:52.7,Normal
28,09:53.2,Normal
30,09:53.2,Normal
31,09:53.4,Normal
29,09:53.4,Normal
14,09:53.6,Normal
19,09:53.6,Normal
22,09:54.1,Normal
17,09:54.2,Normal
24,09:54.1,Normal
23,09:54.3,Normal
15,09:54.8,Normal
21,09:54.4,Normal
17,09:55.0,Normal
18,09:54.8,Normal
16,09:55.3,Normal
13,09:55.3,Normal
15,09:55.7,Normal
25,09:55.9,Normal
20,09:55.9,Normal
30,09:55.6,Normal
16,09:56.2,Normal
23,09:56.8,Normal
21,09:57.0,Normal
17,09:55.8,Normal
14,09:56.0,Normal
11,09:56.2,Normal
27,09:56.6,Normal
10,09:56.8,Normal
16,09:57.2,Normal
12,09:57.5,Normal
17,09:57.5,Normal
22,09:57.7,Normal
15,09:57.5,Normal
11,09:58.0,Normal
13,09:58.4,Normal
25,09:58.7,Normal
32,09:57.9,Normal
29,09:58.0,Normal
10,09:58.4,Normal
17,09:59.1,Normal
16,09:58.8,Normal
29,09:59.7,Normal
18,09:59.1,Normal
10,09:59.3,Normal
19,09:59.7,Normal
12,09:59.9,Normal
31,09:59.8,Normal
19,10:00.5,Normal
29,10:00.7,Normal
17,10:00.0,Normal
28,10:00.4,Normal
30,10:00.8,Normal
20,10:04.8,Normal
16,10:04.8,Normal
31,10:05.0,Normal
11,10:04.9,Normal
28,10:05.4,Normal
10,10:05.5,Normal
21,10:05.8,Normal
26,10:06.0,Normal
24,10:06.1,Normal
16,10:06.5,Normal
16,10:05.6,Normal
15,10:05.9,Normal
13,10:06.1,Normal
19,10:06.7,Normal
14,10:06.9,Normal
15,10:06.8,Normal
28,10:07.2,Normal
22,10:07.2,Normal
29,10:07.5,Normal
18,10:07.8,Normal
25,10:08.2,Normal
15,10:08.5,Normal
19,10:07.5,Normal
12,10:07.9,Normal
16,10:08.3,Normal
14,10:08.7,Normal
18,10:08.7,Normal
22,10:09.0,Normal
10,10:09.1,Normal
30,10:09.6,Normal
20,10:09.1,Normal
16,10:09.9,Normal
15,10:09.5,Normal
20,10:10.1,Normal
12,10:09.7,Normal
13,10:10.3,Normal
12,10:10.7,Normal
10,10:10.0,Normal
20,10:10.8,Normal
15,10:10.3,Normal
17,10:11.5,Normal
28,10:11.7,Normal
14,10:12.0,Normal
26,10:12.1,Normal
32,10:10.7,Normal
22,10:10.8,Normal
27,10:11.5,Normal
22,10:11.6,Normal
25,10:11.8,Normal
30,10:12.1,Normal
21,10:12.5,Normal
17,10:17.1,Normal
30,10:17.5,Normal
26,10:17.5,Normal
21,10:17.8,Normal
25,10:17.8,Normal
11,10:18.2,Normal
26,10:18.3,Normal
23,10:18.6,Normal
31,10:18.0,Normal
14,10:19.2,Normal
29,10:19.3,Normal
21,10:19.6,Normal
32,10:18.4,Normal
22,10:18.8,Normal
26,10:19.2,Normal
13,10:19.2,Normal
13,10:20.0,Normal
20,10:19.5,Normal
12,10:20.2,Normal
23,10:20.4,Normal
11,10:20.0,Normal
31,10:20.8,Normal
24,10:20.1,Normal
18,10:20.5,Normal
16,10:20.7,Normal
21,10:24.9,Normal
10,10:25.1,Normal
19,10:25.3,Normal
18,10:25.5,Normal
20,10:25.2,Normal
23,10:25.7,Normal
27,10:25.8,Normal
17,10:26.1,Normal
22,10:25.7,Normal
19,10:26.2,Normal
27,10:26.6,Normal
32,10:26.8,Normal
17,10:27.0,Normal
23,10:27.4,Normal
21,10:26.5,Normal
16,10:27.6,Normal
12,10:28.1,Normal
21,10:28.3,Normal
13,10:26.8,Normal
15,10:27.1,Normal
14,10:27.2,Normal
13,10:27.7,Normal
15,10:27.9,Normal
14,10:28.2,Normal
29,10:32.5,Normal
12,10:32.6,Normal
27,10:32.7,Normal
10,10:32.8,Normal
23,10:32.9,Normal
25,10:32.9,Normal
17,10:33.3,Normal
24,10:33.7,Normal
28,10:34.1,Normal
12,10:34.4,Normal
32,10:34.7,Normal
28,10:34.9,Normal
12,10:33.4,Normal
19,10:35.4,Normal
27,10:35.5,Normal
13,10:35.8,Normal
31,10:33.7,Normal
32,10:33.8,Normal
24,10:34.5,Normal
30,10:34.7,Normal
23,10:34.8,Normal
25,10:35.4,Normal
21,10:35.5,Normal
17,10:36.0,Normal
24,10:36.3,Normal
31,10:36.3,Normal
32,10:36.4,Normal
15,10:36.8,Normal
29,10:37.1,Normal
18,10:36.5,Normal
17,10:36.8,Normal
21,10:37.4,Normal
28,10:37.6,Normal
11,10:38.1,Normal
